fiscal_year,mak,kode_satker,order_date,rup_desc,shipment_status,order_id,shipping_fee,funding_source,status,products,total_qty,nama_satker,rekan_id,count_product,flag_minikom,rup_name,kode_klpd,rup_code,is_swasta,kode_penyedia,total,last_update_ref
2026,DN.6766.FAB.001.055.0C.523199,452677,2026-08-14T00:00:00Z,"Pengelolaan Data dan Teknologi Informasi Ketenagakerjaan, ",DRAFT,01KZZDZ4PQAJ1Y822Q7VPRAZC5,0,APBN,ON_PROCESS,"[{""product_name"":""cPanel Premier 300 Managed Suite"",""qty"":1,""final_price"":55176000,""origin_price"":55176000,""product_id"":""ee936e9e-5cdc-472a-8207-4fbec0f851e0""},{""product_id"":""ee936e9e-5cdc-472a-8207-4fbec0f851e0"",""product_name"":""cPanel Premier 300 Managed Suite"",""qty"":1,""final_price"":55176000,""origin_price"":55176000}]",2,BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN,2384163,2,Ya,Perpanjangan Licence cPanel (Housting),K34,67323749,false,01JHPN9BD95NG6T0JADBRBE9GH,122490720,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,WA.6624.EBA.994.002.BC.522119,452677,,"Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ",DRAFT,01KSH2VMAM1R1WQ5HA8H6A92HZ,,APBN,CANCELLED_ON_REVIEW,"[{""product_name"":""Fiber Optik Mix 50 Mbps"",""qty"":7,""final_price"":3500000,""origin_price"":4102222,""product_id"":""304173fc-e194-4033-8dad-12168aee2323""}]",7,BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN,3196119,1,Tidak,Langganan Layanan Bandwidth Rumah Dinas Pimpinan 3,K34,62540498,false,01J9ARYBFRM5PHXQ5MVCCQQKT9,27195000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,WA.6988.EBA.994.002.0B.522151,230302,2026-03-19T00:00:00Z,"Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ",DRAFT,01KKGHRP0V0CAHGTQFB7Q2G3Y6,0,APBN,ON_PROCESS,"[{""origin_price"":4378914,""product_id"":""d800f28a-78b0-45d5-a2b3-683497db5882"",""product_name"":""Jasa keamanan Wilayah Lombok Timur "",""qty"":63,""final_price"":4254505}]",63,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS LOMBOK TIMUR,70174,1,Tidak,Jasa Outsourcing,K34,66339509,false,01JETC9Q1AK4WAT72ME95AJFVF,268033815,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DL.4057.SCO.003.053.0B.521211,451108,2026-04-15T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KP58P4DB2PRKRZ9B5TM0THC1,0,APBN,COMPLETED,"[{""origin_price"":135135,""product_id"":""aa319959-6b82-406f-9b40-51884b5d172f"",""product_name"":""Baju Lapangan / Baju Seragam Kegiatan Lengan Pendek dengan 3 Logo Bordir"",""qty"":400,""final_price"":134750}]",400,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SAMARINDA,0,1,Tidak,Pakaian Kerja,K34,66386502,false,01KJVJYPV97SJ4KC540PD8QRCM,59829000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DL.4057.SCO.012.051.51.521211,035636,2026-06-22T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KVHCHEMNJWTP02ZMGYA5GWZ3,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""product_name"":""Pakaian Kerja Lapangan "",""qty"":48,""final_price"":135135,""origin_price"":136000,""product_id"":""4f9aabe1-6f55-48ca-a3a4-3ece1fd49394""}]",48,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA,0,1,Tidak,Belanja Pengadaan Pakaian Kerja Peserta UPTD BLKPP DIY,K34,66977017,false,01HS824VZZ068W1SDDR9HRTZ7W,7199993,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,WA.6621.EBA.994.002.0f.521111,259322,,"Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja, ",DRAFT,01KSHCN9SSKAA509KRYFEGGNR2,,APBN,CANCELLED_ON_NEGOTIATION,"[{""final_price"":5457234,""origin_price"":5457234,""product_id"":""fde638c4-f696-47c0-bb74-0ed67b21363c"",""product_name"":""JASA TENAGA KERJA POLA OUTSOURCHING"",""qty"":80}]",80,BALAI BESAR PERLUASAN KESEMPATAN KERJA,0,1,Tidak,"Pengadaan Jasa Tenaga Alih Daya Satpam, Petugas Kebersihan dan Pramubakti Satpel Dumai (periode Juni s.d Desember 2026)",K34,67204007,false,01JNJ4XRTYSV2PM9D20T1ZP5JW,436578720,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,WA.6988.EBA.994.002.0A.521111,209255,2026-08-31T00:00:00Z,"Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ",DRAFT,01M10M9MW8CSDQ2GTY5W7W85SR,0,APBN,ON_PROCESS,"[{""final_price"":4500000,""origin_price"":5400000,""product_id"":""8eef4986-5133-4f58-9363-d387ac25b143"",""product_name"":""KLINER JUNIOR"",""qty"":16},{""final_price"":4500000,""origin_price"":5500000,""product_id"":""c56612ce-9b9a-404b-9190-2c2dfdeb794d"",""product_name"":""JASA KEAMANAN PRATAMA"",""qty"":24}]",40,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS KENDARI,0,2,Tidak,Pengadaan Tenaga Alih Daya (Outsourcing) Sulawesi Tenggara,K34,67669085,false,01JNFHPG3FGYM8DYRQCS6CT47W,180000000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DN.6766.FAB.001.055.0C.523199,452677,2026-08-27T00:00:00Z,"Pengelolaan Data dan Teknologi Informasi Ketenagakerjaan, ",DRAFT,01M0Y1RC40YH2SJCKWAB43NFRG,0,APBN,ON_PROCESS,"[{""origin_price"":1000000000,""product_id"":""690fff2e-348f-4b73-b764-a900363169bf"",""product_name"":""DOKU "",""qty"":1,""final_price"":1000000000},{""final_price"":1000000000,""origin_price"":1000000000,""product_id"":""690fff2e-348f-4b73-b764-a900363169bf"",""product_name"":""DOKU "",""qty"":1}]",2,BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN,943601,2,Ya,Licence Bank Validation,K34,67642669,false,01J9N3ZB9T633CPPTDASSK3HKZ,2220000000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DN.6586.UAC.001.051.0A.524119,451270,2026-03-09T00:00:00Z,"Peningkatan Kompetensi Mediator Hubungan Industrial, ",COMPLETED,01KK1BVN5FG07MTW3515Y8PBQG,0,APBN,COMPLETED,"[{""origin_price"":950000,""product_id"":""aaf637e2-7833-4e31-a495-27a024b375eb"",""product_name"":""Swiss-Belhotel Lampung - Fullboard Meeting (Twin) "",""qty"":154,""final_price"":930000}]",154,DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA,0,1,Tidak,Paket Fullboard Meeting Panitia dan Peserta Fullboard (Peningkatan Kompetensi Teknis Mediator HI),K34,65232671,false,01JV45TZ8JH71VZR9VWFV34PH3,143220000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DL.2238.CAA.001.051.0A.532111,352632,2026-02-19T00:00:00Z,"Pelayanan Politeknik Ketenagakerjaan, ",COMPLETED,01KHB3ENKJR74QBDQF57ZR3QTR,0,APBN,COMPLETED,"[{""origin_price"":19459459,""product_id"":""8e7a89c9-c407-4798-a828-32c6ebf77c9e"",""product_name"":""ASUS Notebook ExpertBook BG1409CVA-S65150W-1"",""qty"":17,""final_price"":17604000}]",17,POLITEKNIK KETENAGAKERJAAN,0,1,Tidak,Pembelian PC All in One / Laptop,K34,63952286,false,01HQWGEQP0MYJTW056JF2SXC70,332187480,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DL.4057.SCO.003.054.0B.521211,452542,2026-01-22T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KFHYF417RE8PQ82V74KATPPJ,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""final_price"":149500,""origin_price"":195000,""product_id"":""44e8d0b4-7c2c-48a1-86ca-ff1d998952ce"",""product_name"":""Kemeja Custome"",""qty"":48}]",48,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS BANDUNG,24980014,1,Tidak,Belanja Bahan Pakaian Kerja Penugasan/ Kerjasama (Hinode),K34,63628980,false,01JHM3C4G9WQHRT5WTDSHCA2NE,7176000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DN.6587.BDC.001.051.0B.524119,451310,2026-04-15T00:00:00Z,"Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ",COMPLETED,01KP7JNFJWC75YPTYCNP8NMZER,0,APBN,COMPLETED,"[{""product_id"":""492c8ec9-6ff6-4996-abaf-e042cfaf964d"",""product_name"":""FULLBOARD DOUBLE OCCUPANCY MEETING PACKAGE (KIYANA PREMIERE BATANG)"",""qty"":80,""final_price"":675000,""origin_price"":750000}]",80,DITJEN PHI DAN JAMSOS,0,1,Tidak,"Paket Meeting Fullboard Peserta, Penyelenggara, dan Moderator",K34,66123873,false,01KJW2ZY5ZBYCDZW364XGD5709,54000000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DL.4057.SCO.003.052.0A.521211,451094,2026-03-31T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",BUYER_CONFIRMED,01KN1BRG3TBYNH1TAX3S2GK494,0,APBN,ON_PROCESS,"[{""product_id"":""116f359b-901a-45f8-a60d-2712a0806444"",""product_name"":""Paket Makan Rantangan"",""qty"":348,""final_price"":19950,""origin_price"":20000}]",348,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN,5079026,1,Tidak,Konsumsi Peserta Pelatihan 340 JP Reguler PBK RM,K34,66121154,false,01JDRRYY3RKB31B6D8MQTVFZK7,6942600,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,"DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0B.521211",426531,2026-05-29T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KSH70RJ4SDAC8DMQDWQB2H21,0,APBN,COMPLETED,"[{""final_price"":19800,""origin_price"":20000,""product_id"":""bfbc4d61-5a43-4755-8f93-f69a849779a7"",""product_name"":""NASI BOX PAKET HEMAT"",""qty"":96}]",96,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG,0,1,Tidak,Pengadaan Jasa Konsumsi Peserta Pelatihan (90 Paket),K34,66344371,false,01K9RSESWX1BJXXF2E7MCDGQFT,1900800,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,DL.4053.PDI.002.051.0A.521211,452609,2026-04-08T00:00:00Z,"Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ",COMPLETED,01KNKB2JYEGTEC0XZ8JGJ4Y6YG,200000,APBN,COMPLETED,"[{""final_price"":69000,""origin_price"":71100,""product_id"":""047da1ff-3edc-4855-9942-1d16ec6b2874"",""product_name"":""Cup Roti Laminasi Panjang 200 pcs"",""qty"":2},{""origin_price"":28600,""product_id"":""166c236d-8c61-4ee1-8ee5-53658064e749"",""product_name"":""Tomato Saaos / Chilli 500 gr"",""qty"":3,""final_price"":27500},{""final_price"":9000,""origin_price"":9800,""product_id"":""1b31dada-4db0-4a33-bf7c-74a42818ea75"",""product_name"":""Plastik OPP Lonjong 15 x 15 cm"",""qty"":3},{""qty"":4,""final_price"":31000,""origin_price"":32500,""product_id"":""215eb937-1339-42a7-b978-4e8831af4a09"",""product_name"":""Telur Ayam Negeri""},{""qty"":3,""final_price"":17500,""origin_price"":18600,""product_id"":""37ed8f18-651e-494f-bd4c-ac83443df8ed"",""product_name"":""Sosis Sapi 500 gr""},{""origin_price"":21400,""product_id"":""4a08a393-b104-4109-8e90-120a8168895f"",""product_name"":""Tepung Terigu Protein Tinggi"",""qty"":5,""final_price"":21000},{""product_id"":""4ea4bda6-27ad-4cc2-8256-c5418a0801b1"",""product_name"":""Mayonise 500 gr"",""qty"":3,""final_price"":18000,""origin_price"":18500},{""origin_price"":17500,""product_id"":""5609c5fd-f8d5-4eac-959c-90c47fd320aa"",""product_name"":""Pisang Tanduk"",""qty"":10,""final_price"":17000},{""product_name"":""Bread Improver, bakerine plus 100 gr"",""qty"":3,""final_price"":20000,""origin_price"":20500,""product_id"":""58984344-6f9f-487f-b21e-06d1a66e1baa""},{""product_id"":""5b486211-b847-43f0-97ad-3d48a2b63feb"",""product_name"":""Isi Ulang Gas 3 kg"",""qty"":6,""final_price"":20000,""origin_price"":21000},{""origin_price"":7500,""product_id"":""5ebcd157-93b5-4559-bf49-fd277934e86b"",""product_name"":""Ragi Fermipan"",""qty"":20,""final_price"":7000},{""qty"":2,""final_price"":173500,""origin_price"":174750,""product_id"":""69be835f-53a5-4c61-8231-63c927630070"",""product_name"":""Mentega Wijsman ( Salted Butter ) 200gr""},{""product_id"":""8844cb3e-4df7-4b97-9fc8-a84ac5475fec"",""product_name"":""Tissu isi 500 ply"",""qty"":2,""final_price"":11500,""origin_price"":12150},{""final_price"":51500,""origin_price"":52650,""product_id"":""8a6c4d10-0c4a-4773-9f53-0884590132c8"",""product_name"":""sarung tangan vinyl foodgrade\tIsi 100"",""qty"":1},{""product_id"":""8acf4d47-97d7-45bb-95f3-f5e9cc8e254a"",""product_name"":""Meses Ceres - 500 Gram"",""qty"":2,""final_price"":102500,""origin_price"":104800},{""product_name"":""Plastik OPP Bulat 15 x 15 cm"",""qty"":3,""final_price"":9000,""origin_price"":9800,""product_id"":""9a67cd03-e273-402c-b6f4-fbe1ccf76bfb""},{""product_id"":""a5245bb5-1ac9-4e08-acc2-7b979d93391c"",""product_name"":""Cup Roti Lminasi Bulat 200 pcs"",""qty"":2,""final_price"":68000,""origin_price"":69900},{""origin_price"":8200,""product_id"":""a6604d31-831b-4800-8f0c-1143f37aff96"",""product_name"":""Piping bag isi 100' s"",""qty"":1,""final_price"":7000},{""product_id"":""a86adcf8-d899-4270-a967-c31c6efa2c51"",""product_name"":""Margarin blueband cake n cookie 200 grm per sachet"",""qty"":5,""final_price"":19000,""origin_price"":19500},{""final_price"":21000,""origin_price"":21400,""product_id"":""b2970dc0-a18d-4f80-92e8-656c497863dc"",""product_name"":""Tepung Terigu Protein Sedang"",""qty"":2},{""product_id"":""c34932ff-8ff9-4cdd-a6ba-c2da28315481"",""product_name"":""Gula Pasir"",""qty"":3,""final_price"":19000,""origin_price"":20125},{""final_price"":7000,""origin_price"":7500,""product_id"":""c9e71334-0dcb-4be0-bd3e-6bfdb2ecb243"",""product_name"":""Garam Dolpin"",""qty"":2},{""product_name"":""KEJU KRAFF CHEDDAR 165GR"",""qty"":7,""final_price"":30000,""origin_price"":31400,""product_id"":""d3cd8347-1dd6-474c-9575-60166129ba74""},{""qty"":2,""final_price"":73000,""origin_price"":74500,""product_id"":""e4e76222-51a0-4637-98f3-d74425ceeec5"",""product_name"":""Susu Bubuk Dancow Instans full Cream 400 gr""},{""product_name"":""Susu Diamond UHT Full Cream 1liter"",""qty"":3,""final_price"":24000,""origin_price"":25700,""product_id"":""eb0c8d5c-e273-49e4-94c3-dddf9bbd3159""},{""product_id"":""f7b5bc64-1390-480e-921f-60ee83301d57"",""product_name"":""Sabun Cuci Piring Jeruk Nipis 635 ml"",""qty"":2,""final_price"":27500,""origin_price"":29000}]",101,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG,0,26,Tidak,Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan Vokasi (PNP),K34,66185662,false,01K2KX48KE5DQHRAJ0REG26EE5,3064155,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
2026,WA.2158.EBC.954.051.0H.524114,450938,2026-06-12T00:00:00Z,"Peningkatan Pengelolaan dan Pelaporan Keuangan, ",COMPLETED,01KTTE731VTS0RFAF8Q1W4SB13,0,APBN,COMPLETED,"[{""product_name"":"" Fullboard Residential Twin"",""qty"":85,""final_price"":1197000,""origin_price"":1200000,""product_id"":""2836dc68-51a2-47c8-9235-fd12d218e85c""}]",85,SEKRETARIAT JENDERAL KEMNAKER,0,1,Tidak,Sewa Tempat guna Rapat Koordinasi Teknis Sentralisasi Belanja Pegawai,K34,67264385,false,01K3J47D9228MAKWTS0FR6QJZW,101745000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.bI8Do91nMnf5OrZH.bp_Mke3RWv9eyBx4v7D-cz2tZosC2bohqiUo5LLt-bk
