status;order_id;rup_code;flag_minikom;product_id;total_qty;nama_satker;rup_name;kode_penyedia;funding_source;rup_desc;shipping_fee;fiscal_year;shipment_status;mak;total;rekan_id;order_date;count_product;kode_satker;kode_klpd;last_update_ref
ON_PROCESS;01KVC9JXJ92FGAFNR67H4RGCF2;66344371;Tidak;bf650ec5-4e3b-4d22-8282-f426540aa3e1;6592;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Jasa Konsumsi Peserta Pelatihan (90 Paket);01JY10RH71H8NY6AVVH40AA14A;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.053.0B.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0B.521211;130521600;0;2026-06-19T00:00:00Z;1;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
COMPLETED;01KNKD952DS03F4Q09KX50FYWJ;66123873;Tidak;7f8b2da3-a776-4ad9-bbd0-d0ec203b1d94;80;DITJEN PHI DAN JAMSOS;Paket Meeting Fullboard Peserta, Penyelenggara, dan Moderator;01JTQ03B4HSSZPS2F1T8ACCP0J;APBN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ;0;2026;COMPLETED;DN.6587.BDC.001.051.0B.524119;72000000;0;2026-04-07T00:00:00Z;1;451310;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
CANCELLED;01KW1P6N13318D5PG39NSZAX78;65763468;Tidak;8c2b6024-3954-49d9-94a4-ad63660eb9e8;8320;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 1300 JP PBK Teknisi PNBP;01K7P0067ZG2CA6RAJ5KWNE08H;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;;2026;DRAFT;DL.4057.SCO.003.054.0A.521211;166400000;0;2026-06-27T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
COMPLETED;01KRGFE1Y7S3XMAQDPK36XRK6P;66124022;Tidak;4718214d-9bf6-455f-9c37-ed588240e683;69;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Fullboard Moderator, Panitia Penyelenggara dan Peserta;01JSGSK1J84061W8EA0AQSEDPT;APBN;Peningkatan Pembinaan Hubungan Kerja dan Penerapan Pengupahan, ;0;2026;COMPLETED;DN.6587.QDH.002.052.0B.524119;53820000;0;2026-05-13T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
CANCELLED;01KVM55N0MTFQYQPZ8XJ8HPFHK;65762766;Tidak;8c2b6024-3954-49d9-94a4-ad63660eb9e8;220;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 200 JP PBL RM;01K7P0067ZG2CA6RAJ5KWNE08H;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;;2026;DRAFT;DL.4057.SCO.003.051.0B.521211;4400000;0;2026-06-22T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
CANCELLED_ON_REVIEW;01KFYMG1PCC3TP3PJ0ZM8040D3;62818728;Tidak;7907e2ff-0cb3-4d2d-9a39-a2e0f7301fa3;22;BIRO PERENCANAAN;PENGADAAN TENAGA ALIH DAYA PRAMUBAKTI BIRO PERENCANAAN DAN MANAJEMEN KINERJA SEKRETARIAT JENDERAL KEMENTERIAN KETENAGAKERJAAN;01JBY93PFF67PZKX4A22Z15V9M;APBN;Peningkatan Pengelolaan dan Pelaporan Keuangan, ;;2026;DRAFT;WA.2158.EBA.994.002.0E.521111;190109700;5757127;;1;450922;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
PAYMENT_OUTSIDE_SYSTEM;01KNR98ATJDH3ESTN7RQDYB079;66297988;Tidak;2bf4d0f0-b2b9-462f-a99d-db980ebeaad2;528;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SURAKARTA;Belanja Pengadaan Konsumsi Peserta Pelatihan UPTD Technopark Sragen;01JEQEEJE65GZYS2CSFG39P481;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.011.057.0A.521211;10560000;203228;2026-04-10T00:00:00Z;1;035636;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KGETCQA4ATNJBS1ZB99MMC83;63429700;Tidak;2e9e44f9-f4fb-4973-86fc-2ef971e2eb9d, 943f872d-bbe1-4970-b357-b1e673f60632, de2fe06e-c1d3-47f8-9c4b-24a5fc369c20;132;BALAI KESELAMATAN DAN KESEHATAN KERJA BANDUNG;Belanja Barang Operasional Lainnya;01JCF7KZC856GBJ27DTAKDJR7Q;APBN;Dukungan Manajemen Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja, ;0;2026;DRAFT;WA.6622.EBA.994.002.0A.521119;825000000;695260;2026-02-03T00:00:00Z;3;350079;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
CANCELLED_ON_NEGOTIATION;01KJVDACP5GQ7Z92FN5W0AZH5Y;65906250;Tidak;b1e229f6-4d04-46d5-9f9c-e191e48a7bc3;57;DIREKTORAT BINA PERLUASAN KESEMPATAN KERJA;Fullboard Paket Meeting - Persiapan Pelaksanaan Penyaluran Bantuan Kegiatan Padat Karya - Penyusunan Juknis Padat Karya;01JWATA9SKZVDA022CGSQKZ3CY;APBN;Perluasan Kesempatan Kerja, ;;2026;DRAFT;DN.2175.BDC.002.051.0A.524114;62700000;0;;1;626041;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
COMPLETED;01KMZ4T3720AY0238M3E5298Z3;66258191;Tidak;7e9852c3-1e18-46b5-ad24-8090dc91affc;66;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Paket Fullboard Peserta dan Panitia;01K1D9G8WNJHDRQJ6X9E00FQ48;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;0;2026;COMPLETED;DN.5586.PEF.001.051.0A.524114;62700000;0;2026-03-30T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KJVSCRXNHFH3GSPM3MF8C5DK;66165439;Tidak;bcbfdd3d-7d80-4b14-a70b-c410ae1c8a14;592;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Pakaian Kerja 49 Paket RM;01K5XCAA81FY28X0AJ9P6986WT;APBN;;0;2026;COMPLETED;DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0B.521211, DL.4057.SCO.003.052.0C.521211, DL.4057.SCO.003.053.0B.521211;87615781;0;2026-03-05T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KV4SEEW4YYC2HK3XNW4WB0BQ;66474653;Tidak;c2ac721a-0fd8-49d1-86ad-30b026d27182;1;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO; Bahan Pelatihan Content Creator 260 JP;01JE38V96ANYX227NYM5BTBS56;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;222000;2026;COMPLETED;DL.4057.SCO.007.052.0A.521211;12418680;990057;2026-06-15T00:00:00Z;1;050302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KVAB6MRYE0WCEH3Y338EBXZJ;66342119;Tidak;50902f63-9b6b-447b-817a-ba730ce93b1b, 4d901ae4-7919-4408-bbf1-c3ae18511e64, debea733-001c-4386-b5ca-0b9e6d91a685, f20b681d-3962-48aa-8c0f-0fb1aba4bbb8, 5dca4462-7604-4e3c-aef0-d7909e0d502e, ab1c430a-e34f-47f5-af47-2812e6cda2c6, 8da8fc28-5cca-4ab9-b5bc-d9dbc63e28c9, 9b3c7c0d-f23a-48f8-bb3b-5acd32bd15aa, 1f8dc073-c303-4242-bbd6-6bfc39330be8, 79943196-96dd-430d-aafb-8b1d7e8ca26b, 48acbbcf-2ace-4c9f-8e31-3a15da1099a8, 34c7c37c-6c5d-4af1-b3dc-ec9544ede5d3, 7c2885e4-f9c0-49b9-ae85-e5c853c17795, 32022696-0655-47eb-93e4-ef8e89211ec5, 7824108c-b4ba-4622-9ec3-49d031509aed, ecf6b386-e35e-42a9-a447-d68f59c9b1cf, 53ff7726-0f47-488c-bdde-80df0451b512, 74f0d276-0e58-488f-8fd9-7b604d1db164, e719128f-57e0-48c7-847d-cf19047704ca, d2435bd0-9118-4809-a795-033c82e54a87, 734595c0-94a5-449c-b6f3-c617db2f7a84, 772f7421-02c3-4cc0-be75-56b78ff2ea81, a6baecdd-68d8-422e-9095-9c1c16e2fb77, bcf1f1ba-74af-4a50-85c3-dca1ab5a4f57, e17f25bf-7afc-4a65-b2de-48850ad1f946, b8078b71-dd77-48ab-9771-0610fd72369b, 7bfd02d2-19de-4a0f-ab94-9ec50f37d841, 25079ac2-ee31-4708-8a07-08a23267e87a, e72e3b7f-52cc-4983-8cc9-bc5614047966, 0be18ef9-94d2-4c05-99f6-798d0693ae2e, 46b73a44-57e5-42b6-a834-9f73326064cf, f79f5180-6302-4d8d-9264-473281aab65d, 62888ce3-a804-4cc8-9daa-3e7e20796d4b, 1f6453f7-a107-4a72-8120-5d858e7d58a2, 55326ff0-b2c2-4cec-9223-b40c7863f5b1, 59709609-290c-401e-9761-434e73ea91ea, 1f5519dd-7e3b-4d1c-a039-7960fc03ea87, 6c34ee70-82cf-4782-a995-8dcf5c24458d, b32e4bb6-d664-4842-aa03-5844dd2c5527, 502c7266-e6cf-4c75-8765-bb7c07ab6923, df690b79-f047-467d-9821-e0bf53a50745, 260e7d47-35d5-4566-b8c5-fa7ad27439e6, 5c366af3-e1e2-4924-8db6-3b4ee7552aa3, 9de2ec3e-fa5b-4418-808c-a688320682c8, c5a70ea1-9478-4cd4-bf6c-4081ea3e6f25, 9d3c6805-d118-46c3-a3cd-a3ea87bab865, 9006c12b-c809-4332-ba86-be3ba01f9656, 0325e573-4efd-41f9-9f29-329c9a6ad94d, 2cbe8e28-db2f-4334-832c-ece092e69b6c, 76775df7-7907-48f9-a153-e8dabdd23bbd, fb9bc091-9214-425a-97d3-c94d80aa2bd0, eb66f812-cb2d-4221-b21d-ce9bb3ea356b, 733d47f2-dbda-4320-ae0d-c3540623ff8d, 88070b8e-e5d2-48d7-9a2d-272dbbfd6304, ca7fc91a-f2b8-436c-a976-84add9300748, e00598cb-e079-4b19-b390-21c10ec14d15, 70b0995d-412f-42bb-a465-29e7b44ae422, 2ecfe2cd-1cfa-48d5-83e2-53ba4886a4c8;1806;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG;Pengadaan Bahan Pelatihan Vokasi UPTP PNBP (30 Paket);01JPHT8R3TKWRTQ8663M9DRT2Q;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;DRAFT;DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0B.521211;200174625;43475011;2026-06-19T00:00:00Z;62;426531;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
COMPLETED;01KQXQX44QSV4H58JPEGYXS77Y;66029467;Tidak;66bba602-4b39-4525-8969-26c0f0b9dd86, 86fbb1ce-9ff9-4770-86db-3285ac037463;49932;SEKRETARIAT JENDERAL KEMNAKER;Pest Control;01JH25183A5TVY813HBHAKEDVN;APBN;Peningkatan Pengelolaan dan Pelaporan Keuangan, ;0;2026;COMPLETED;WA.2158.EBA.994.002.0K.523111;75272490;3667127;2026-05-08T00:00:00Z;2;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
PAYMENT_OUTSIDE_SYSTEM;01KJVSCYJNFSPDGVP8PXSV8ZDM;63841797;Tidak;a187f631-de63-4efb-aba5-24601c81f5ed;110;DITJEN. PEMBINAAN HUBUNGAN INDUSTRIAL DAN JAMINAN SOSIAL TENAGA KERJA;Paket Pertemuan Fullboard Peserta, Moderator, dan Penyelenggara BIMTEK PENCATATAN DAN VERIFIKASI SERIKAT PEKERJA/SERIKAT BURUH;01JXVT2GVPMATBEZR6E98CPA60;APBN;Penguatan Kelembagaan dan Pencegahan Perselisihan Hubungan Industrial, ;0;2026;COMPLETED;DN.2179.BDC.007.051.0A.524119;105600000;0;2026-03-06T00:00:00Z;1;451270;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KEXBWFN1HGVV82CW2SRTN7TM;63416295;Tidak;cbe3d6b1-a593-4cc8-b50a-67de3e79ff3f;3;DITJEN PEMBINAAN PELATIHAN VOKASI DAN PRODUKTIVITAS;Pengadaan Jasa Tenaga Alihdaya (Outsourcing) Pengemudi Gedung Vokasi Kemnaker RI;01JB0W1YHSNPS4PMNKJVCPZAM2;APBN;Dukungan Manajemen Direktorat Jenderal Pembinaan Pelatihan Vokasi dan Produktivitas, ;0;2026;DRAFT;WA.6988.EBA.994.002.0G.522191;357098772;336190;2026-01-14T00:00:00Z;1;451026;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KMMZMCE89VM4HC3A735MJFM7;66271248;Tidak;4da7db35-6410-4b44-930b-eacbd6cb7825;1;SEKRETARIAT JENDERAL KEMNAKER;Survey IKM;01K1Z3WJ2CB1XD8VE9TXB7JW1M;APBN;Peningkatan dan Pengelolaan Hubungan Masyarakat, ;0;2026;DRAFT;WA.2163.EBA.958.051.0B.522191;99900000;0;2026-03-27T00:00:00Z;1;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
ON_PROCESS;01KNP3E2K791ADRQ84D6RP3CN1;66121349;Tidak;ff6ecf37-0598-4d3b-805f-e8b6273f095c;295;BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN;Konsumsi Peserta Pelatihan 260 JP Reguler PBK RM;01K58D7JY1JYPTGJFWZ2X04A9N;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.052.0A.521211;5900000;0;2026-04-08T00:00:00Z;1;451094;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.W2Beh5njwEZ6UUkn.Ry9mzOWyY19CvUiPTs-3fLrcUCpx9tNPCexbcj3D2TE
COMPLETED;01KFM8AG9V1NH49CFT8AYJCG6Y;63289319;Tidak;e44120eb-1aaf-4f5f-b817-d3b4fb2d638d;1;BALAI BESAR PERLUASAN KESEMPATAN KERJA;Pengadaan Jasa Layanan Internet (periode Januari 2026);01JD1AEPSHWYGXZ0JKGX3VSRPN;APBN;Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja, ;0;2026;COMPLETED;WA.6621.EBA.994.002.0C.522119;28860000;12616047;2026-01-23T00:00:00Z;1;259322;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
PAYMENT_OUTSIDE_SYSTEM;01KN6J8N63R63JR1ASFXDWKNBB;66473758;Tidak;f6699671-2137-4fd2-9cbf-7f9133b632cb;1;BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO;Bahan Pelatihan Tailor Made Training 40 JP B;01JHHRZPE4EYNR91T2A4YDH7JS;APBN;Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ;0;2026;COMPLETED;DL.4057.SCO.003.053.0A.521211;9024300;203207;2026-04-06T00:00:00Z;1;050302;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_NEGOTIATION;01KFWK147SFFV4GQDBMQ8S2WTM;63895748;Tidak;44be670e-f2ed-4673-a460-c5a51960a1e2;2;SEKRETARIAT JENDERAL KEMNAKER;Sewa Mesin Fotocopy Biro Organisasi dan SDM Aparatur;01JA3C5B6CMH4CQ2DHXBR49BX8;APBN;Peningkatan Pengelolaan dan Pelaporan Keuangan, ;;2026;DRAFT;WA.2158.EBA.994.002.0O.522141;124800000;14434119;;1;450938;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
CANCELLED_ON_REVIEW;01KQ6GBFMFRM3QPJBV4VMN0G35;66973485;Tidak;711f9683-38d0-4f55-a21b-e352cd7b0cc0;54;DITJEN PHI DAN JAMSOS;Paket Meeting Fullboard Panitia dan Peserta;01JVRQQAH8934T8B9K7C12EZV7;APBN;Peningkatan Penerapan Jaminan Sosial Tenaga Kerja dan Fasilitasi Kesejahteraan Pekerja, ;;2026;DRAFT;DN.5586.BDC.002.056.0A.524119;48600000;0;;1;451310;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
COMPLETED;01KH0QBY1041F03QJCGK7A1Z9V;65584502;Tidak;549c25b7-560c-47fe-a55e-c711df47025d;48;BIRO PERENCANAAN;Pengadaan Paket Fullboard Meeting Luar Kota LISTRAF Komponen C;01JXVYFXQ46226PBVES9PTQEQW;APBN;Peningkatan Perencanaan Program dan Anggaran, ;0;2026;COMPLETED;WA.2160.AEA.002.055.0O.524119;45600000;0;2026-02-10T00:00:00Z;1;450922;K34;9e2b2a73-cd91-5014-a617-5819d4e72332.QWmLrYF3joW5Px78.SrxIQ_-AAs_heUt18DOv_OBfUcWmOC54uNvM5Hk_ZYw
