id_paket_anggaran_penyedia;kd_klpd;kd_satker_str;sumber_dana;tahun_anggaran_dana;status_delete_rup;status_aktif_rup;status_umumkan_rup;mak;pagu;kd_kegiatan;kd_rup;kd_komponen;nama_satker;asal_dana;jenis_klpd;asal_dana_satker;jenis_dana_apbn;kd_satker;nama_klpd;asal_dana_klpd;tahun_anggaran;last_update_ref;kd_rup_lokal;kd_subkegiatan
591536472;K34;452558;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.008.051.0A.521211;223020000;13584917;65916016;5103312;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;PNBP;14111;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
600210174;K34;021212;APBN;2026;FALSE;TRUE;Terumumkan;DL.4053.PDI.002.051.0F.521211;160000;;67364356;5171851;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;RUPIAH MURNI;94422;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593016362;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.005.052.0A.521211;21120000;13675181;66221967;5238719;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;PNBP;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
597874569;K34;626011;APBN;2026;FALSE;TRUE;Terumumkan;DN.6618.BAA.001.053.0A.522191;9555000000;;67023166;5176473;Pusat Pasar Kerja;K34;KEMENTERIAN;Pusat Pasar Kerja;PNBP;176042;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591538113;K34;452589;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.003.052.0B.521211;24960000;13676517;65916557;5240084;Balai Pelatihan Vokasi dan Produktivitas Sorong;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sorong;RUPIAH MURNI;14131;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
594367303;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.005.052.0A.521211;51000000;;66474591;5238719;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;PNBP;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592841530;K34;452558;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.034.055.0B.521211;17000000;13584917;66186735;5103331;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;RUPIAH MURNI;14111;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
599602917;K34;452677;APBN;2026;FALSE;TRUE;Terumumkan;WA.6624.EBA.994.002.CB.522191;76476000;13601790;67276552;5142132;Badan Perencanaan dan Pengembangan Ketenagakerjaan;K34;KEMENTERIAN;Badan Perencanaan dan Pengembangan Ketenagakerjaan;RUPIAH MURNI;14096;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
588135721;K34;626131;APBN;2026;FALSE;TRUE;Terumumkan;DL.4056.RAJ.001.054.0A.521211;2250000;13878328;65117349;5313665;Direktorat Bina Kelembagaan Pelatihan Vokasi;K34;KEMENTERIAN;Direktorat Bina Kelembagaan Pelatihan Vokasi;RUPIAH MURNI;173618;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
577173111;K34;051102;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.013.072.OA.521211;181562000;13610373;62259266;5154048;Balai Pelatihan Vokasi dan Produktivitas Banyuwangi;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Banyuwangi;RUPIAH MURNI;152210;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
588631752;K34;451270;APBN;2026;FALSE;TRUE;Terumumkan;DN.6586.UAC.001.051.0D.521211;3420000;13668983;65232702;5228571;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;PNBP;14076;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593247309;K34;451270;APBN;2026;FALSE;TRUE;Terumumkan;DN.5586.BDC.001.051.0A.524119;583200000;13668982;66262516;5228556;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;PNBP;14076;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592804430;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.0C.523121;33612000;13675183;66179012;5238746;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;RUPIAH MURNI;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593038492;K34;352631;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.036.051.0A.521211;13600000;13590437;66229029;5118494;Balai Pelatihan Vokasi dan Produktivitas Belitung;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Belitung;RUPIAH MURNI;162854;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591206126;K34;451270;APBN;2026;FALSE;TRUE;Terumumkan;DN.2181.BCE.001.051.0C.521211;3000000;13668981;65846374;5228550;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Hubungan Industrial dan Jaminan Sosial Tenaga Kerja;PNBP;14076;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
579166683;K34;021212;APBN;2026;FALSE;TRUE;Terumumkan;DL.4059.SCO.001.051.0C.521211;110000;13622152;62827287;5171869;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Bandung Barat;PNBP;94422;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
594014704;K34;452652;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.003.054.0B.521211;21120000;13834096;66404755;5299597;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;PNBP;14123;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
584111258;K34;452595;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.WA.521111;2040124000;13735506;64062978;5272113;Balai Pelatihan Vokasi dan Produktivitas Ternate;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ternate;RUPIAH MURNI;14129;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
581460872;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.031.057.0B.521211;17280000;13777688;63391872;5284587;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;RUPIAH MURNI;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
594372299;K34;450990;APBN;2026;FALSE;TRUE;Terumumkan;WA.2165.EBC.996.052.0B.521211;500000;;66476076;5202979;Pusat Pengembangan SDM Ketenagakerjaan;K34;KEMENTERIAN;Pusat Pengembangan SDM Ketenagakerjaan;PNBP;14060;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
577349473;K34;350084;APBN;2026;FALSE;TRUE;Terumumkan;WA.6622.EBA.994.002.0E.523121;6210000;13592111;62291487;5122915;Balai Besar Keselamatan dan Kesehatan Kerja Jakarta;K34;KEMENTERIAN;Balai Besar Keselamatan dan Kesehatan Kerja Jakarta;RUPIAH MURNI;101569;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
583595571;K34;352632;APBN;2026;FALSE;TRUE;Terumumkan;DL.2238.AEA.003.051.0A.521211;300000;13835047;63949764;5299939;Politeknik Ketenagakerjaan;K34;KEMENTERIAN;Politeknik Ketenagakerjaan;PNBP;171546;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591304042;K34;452589;APBN;2026;FALSE;TRUE;Terumumkan;DL.4059.BDB.001.051.0B.521211;600000;13676518;65867752;5240098;Balai Pelatihan Vokasi dan Produktivitas Sorong;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sorong;PNBP;14131;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593205522;K34;219228;APBN;2026;FALSE;TRUE;Terumumkan;DL.4059.SCO.001.051.0B.521211;750000;13818127;66257662;5295895;Balai Pelatihan Vokasi dan Produktivitas Ambon;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ambon;PNBP;82643;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593427015;K34;219228;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.029.053.0B.521211;250000;13818126;66281286;5295888;Balai Pelatihan Vokasi dan Produktivitas Ambon;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ambon;RUPIAH MURNI;82643;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591508819;K34;259031;APBN;2026;FALSE;TRUE;Terumumkan;WA.2171.EBA.962.051.0E.521211;900000;13685779;65908031;5251854;Inspektorat Jenderal;K34;KEMENTERIAN;Inspektorat Jenderal;RUPIAH MURNI;14068;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592595398;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.013.068.0A.521211;10880000;13675181;66129250;5238734;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;RUPIAH MURNI;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
582010859;K34;352630;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.027.066.0A.521211;750000;13790841;63545018;5287858;Balai Pelatihan Vokasi dan Produktivitas Pangkajene dan Kepulauan;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Pangkajene dan Kepulauan;RUPIAH MURNI;165839;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
581450775;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.030.054.0D.521211;1250000;13777688;63388771;5284594;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;RUPIAH MURNI;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
576567794;K34;191206;APBN;2026;FALSE;TRUE;Terumumkan;DL.4053.PDI.003.051.0A.521211;15000000;13599143;62166839;5135820;Balai Pelatihan Vokasi dan Produktivitas Bantaeng;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Bantaeng;PNBP;95119;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
590389235;K34;651870;APBN;2026;FALSE;TRUE;Terumumkan;DN.6591.FAI.001.054.EB.524119;84000000;13588365;65661117;5112664;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;PNBP;14095;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593583526;K34;452652;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.005.052.0B.521211;9600000;13834096;66306879;5299594;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Makassar;PNBP;14123;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
580206648;K34;426531;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.035.052.0A.521211;34268000;13622795;63088873;5172990;Balai Besar Pelatihan Vokasi dan Produktivitas Serang;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Serang;RUPIAH MURNI;14130;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592694173;K34;350084;APBN;2026;FALSE;TRUE;Terumumkan;DN.6592.QAC.001.051.0H.522191;23100000;13592110;66149103;5122914;Balai Besar Keselamatan dan Kesehatan Kerja Jakarta;K34;KEMENTERIAN;Balai Besar Keselamatan dan Kesehatan Kerja Jakarta;RUPIAH MURNI;101569;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592822538;K34;452558;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.022.059.0I.521211;32050000;13584917;66184062;5103325;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;RUPIAH MURNI;14111;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592699583;K34;452589;APBN;2026;FALSE;TRUE;Terumumkan;WA.6988.EBA.994.002.0A.523111;121436000;13676519;66150245;5240101;Balai Pelatihan Vokasi dan Produktivitas Sorong;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sorong;RUPIAH MURNI;14131;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
576568261;K34;191206;APBN;2026;FALSE;TRUE;Terumumkan;DL.4059.SCO.002.051.0B.521211;12880000;13599145;62166969;5135838;Balai Pelatihan Vokasi dan Produktivitas Bantaeng;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Bantaeng;PNBP;95119;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
576566278;K34;191206;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.027.056.0A.521211;20000000;13599144;62166519;5135831;Balai Pelatihan Vokasi dan Produktivitas Bantaeng;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Bantaeng;RUPIAH MURNI;95119;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592858603;K34;452558;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.034.052.0D.521211;8000000;13584917;66189182;5103328;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;K34;KEMENTERIAN;Balai Besar Pelatihan Vokasi dan Produktivitas Bekasi;RUPIAH MURNI;14111;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591543352;K34;452589;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.042.051.0A.521211;1200000;13676517;65918611;5240095;Balai Pelatihan Vokasi dan Produktivitas Sorong;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sorong;RUPIAH MURNI;14131;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591491627;K34;259031;APBN;2026;FALSE;TRUE;Terumumkan;WA.2171.EBD.953.054.0A.524119;24144000;13685779;65903444;5251861;Inspektorat Jenderal;K34;KEMENTERIAN;Inspektorat Jenderal;RUPIAH MURNI;14068;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
590393220;K34;651870;APBN;2026;FALSE;TRUE;Terumumkan;DN.6591.FAI.001.054.FC.521211;41250000;13588365;65662500;5112664;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;K34;KEMENTERIAN;Ditjen Pembinaan Pengawasan Ketenagakerjaan dan Keselamatan dan Kesehatan Kerja;PNBP;14095;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
591934258;K34;065106;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.014.052.0A.521211;16960000;13683443;66004211;5248381;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Banda Aceh;RUPIAH MURNI;14116;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
577938952;K34;209255;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.005.052.0A.521211;50000000;13618810;62440073;5167638;Balai Pelatihan Vokasi dan Produktivitas Kendari;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Kendari;RUPIAH MURNI;14127;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
593139268;K34;219228;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.004.052.0A.521211;12800000;13818126;66244785;5295890;Balai Pelatihan Vokasi dan Produktivitas Ambon;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Ambon;PNBP;82643;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592914187;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.013.064.0B.521211;3000000;13675181;66200022;5238733;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;RUPIAH MURNI;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
581452670;K34;230302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.030.055.0B.521211;8640000;13777688;63389288;5284593;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Lombok Timur;RUPIAH MURNI;94650;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
582218082;K34;451026;APBN;2026;FALSE;TRUE;Terumumkan;DL.4055.SCI.006.051.0B.521211;2000000;13623327;63607666;5173997;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;K34;KEMENTERIAN;Ditjen Pembinaan Pelatihan Vokasi dan Produktivitas;PNBP;177670;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
592588342;K34;050302;APBN;2026;FALSE;TRUE;Terumumkan;DL.4057.SCO.013.052.0B.521211;3000000;13675181;66127658;5238725;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;K34;KEMENTERIAN;Balai Pelatihan Vokasi dan Produktivitas Sidoarjo;RUPIAH MURNI;152933;Kementerian Ketenagakerjaan;Kementerian Ketenagakerjaan;2026;7dac5ffe-9c0e-5e16-a713-d4bbc1ea1608.1nCgmYPlUtzIZcb1.QPmp35PevG4hcsOAodbm8KbeJbW6Lg69fzfcmIQ5mEk;;
